1313	1389	1306	1248	1311	1225	1230	1357	1216	1261	1239	1223	
1295	1407	1276	1318	1237	1355	1208	1466	1192	1639	1230	1667	
1225	1435	1256	1568	1211	1480	1187	1865	1189	1754	1207	1719	
1198	1508	1239	1681	1172	1517	1161	2265	1181	1986	1160	1760	
1186	1881	1229	1738	1163	2042			1142	2566	1113	1970	
1172	2215	1221	1928									
		1211	2086									
		1156	2247									
