940	605	942	886	906	680	890	899	940	605	884	683	
876	976	833	973	906	918	871	931	893	680	871	931	
		785	1296	897	955	835	989	845	983	830	963	
				892	972	830	999	827	1167	830	999	
				838	1018	830	1198	821	1215	827	1167	
				817	1237	830	1211			826	1176	
				813	1271	829	1222			817	1237	
				800	1339	788	1372			811	1256	
